position,task_id,system,batch,state,result_available,agent_executed,evaluator_executed,verify_status,run_validity,terminal_status,failure_category,incomplete_stage,incomplete_reason,run_id,attempt_ordinal,source,run_directory,started_at,start_time_source,finished_at,observed_seconds,e2e_seconds,agent_seconds,evaluator_seconds,orchestration_seconds,timeout,timeout_scope,normal_e2e_success,artifact_gate_status,benchmark_status,experiment_id,product_version,node_version,model_id,model_provider,thinking,reasoning_effort,temperature,agent_deadline_seconds,budget_tier,mcp_tool_count,model_proxy_transport,tool_calls,tool_failures,started_only_tool_calls,claim_done_seen,terminal_tool_counts,model_request_limit,model_request_limit_exceeded,model_requests_started,model_requests_completed,model_requests_failed,model_requests_successful_events,stream_requests,non_stream_requests,model_transport_errors,model_http_error_responses,model_provider_error_responses,model_error_type_counts,model_http_status_counts,connection_reused_true,connection_reused_false,connection_reused_unknown,token_input,token_output,token_total,cache_read_tokens,token_reliable,token_note,token_usage_reported_completed,token_usage_missing_completed,preprocess_status,running_status,evaluation_status,last_lifecycle_event,last_lifecycle_at,internal_nonstream_requests,internal_nonstream_requests_completed,internal_nonstream_token_input,internal_nonstream_token_output,internal_nonstream_token_total,internal_nonstream_usage_reported_completed,retained_requests_completed_excluding_internal_nonstream,retained_requests_excluding_internal_nonstream,retained_usage_missing_completed_excluding_internal_nonstream,retained_usage_reported_completed_excluding_internal_nonstream,token_excluding_internal_nonstream_input,token_excluding_internal_nonstream_note,token_excluding_internal_nonstream_output,token_excluding_internal_nonstream_reliable,token_excluding_internal_nonstream_total
20,canvas-arrange-exam,dsh,toolathlon-dsh-108-keepalive-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-108-020-canvas-arrange-exam-a1,1,toolathlon-dsh-108-keepalive-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-keepalive-v1/runs/dsh/canvas-arrange-exam/dsh-108-020-canvas-arrange-exam-a1,2026-08-20T09:28:25.245825+00:00,run.json,2026-08-20T09:32:09.736325+00:00,224.4905,224.4905,197.5209205870051,6.7871362920850515,20.182443120909852,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,107,,35,0,0,False,"{""canvas-canvas_list_announcements"":12,""bash"":3,""local-python-execute"":3,""canvas-canvas_get_syllabus"":3,""canvas-canvas_list_pages"":2,""canvas-canvas_list_assignments"":2,""canvas-canvas_health_check"":1,""canvas-canvas_list_courses"":1,""canvas-canvas_get_user_profile"":1,""emails-get_folders"":1,""emails-get_emails"":1,""emails-read_email"":1,""canvas-canvas_list_conversations"":1,""canvas-canvas_list_calendar_events"":1,""memory-read_graph"":1,""canvas-canvas_get_upcoming_assignments"":1}",100,False,26,26,11,15,26,0,11,11,0,"{""IncompleteRead"":3,""SSLEOFError"":5,""downstream_disconnected"":3}","{""200"":15,""502"":11}",0,0,26,819404,11102,830506,780160,False,partial_or_missing_provider_usage,15,11,done,,pass,artifact_validation.end,2026-08-20T09:32:11.052165+00:00,0,0,,,,0,26,26,11,15,819404,partial_or_missing_retained_provider_usage,11102,False,830506
20,canvas-arrange-exam,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-108-020-canvas-arrange-exam-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/canvas-arrange-exam/dsh-108-020-canvas-arrange-exam-a1,2026-08-20T17:59:16.949295+00:00,run.json,2026-08-20T18:03:32.044081+00:00,255.094786,255.094786,228.38893476803787,6.357484702020884,20.348366529941245,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,107,node_fetch_undici,44,1,0,False,"{""canvas-canvas_list_announcements"":12,""canvas-canvas_list_discussion_topics"":5,""bash"":4,""local-python-execute"":3,""canvas-canvas_list_pages"":3,""canvas-canvas_list_assignments"":3,""canvas-canvas_get_course"":3,""canvas-canvas_health_check"":1,""canvas-canvas_get_user_profile"":1,""canvas-canvas_list_courses"":1,""canvas-canvas_get_dashboard"":1,""emails-get_folders"":1,""emails-get_emails"":1,""canvas-canvas_list_conversations"":1,""emails-read_email"":1,""emails-search_emails"":1,""canvas-canvas_list_calendar_events"":1,""canvas-canvas_get_syllabus"":1}",100,False,23,23,8,15,23,0,8,0,0,"{""ECONNRESET"":4,""UND_ERR_SOCKET"":4}","{""200"":17}",11,6,6,864145,12961,877106,810496,False,partial_or_missing_provider_usage,15,8,done,,pass,artifact_validation.end,2026-08-20T18:03:33.302454+00:00,0,0,,,,0,23,23,8,15,864145,partial_or_missing_retained_provider_usage,12961,False,877106
21,canvas-art-manager,dsh,toolathlon-dsh-108-keepalive-v1,complete,True,True,True,no_pass,valid,max_steps,model_request_budget,,,dsh-108-021-canvas-art-manager-a1,1,toolathlon-dsh-108-keepalive-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-keepalive-v1/runs/dsh/canvas-art-manager/dsh-108-021-canvas-art-manager-a1,2026-08-20T10:01:14.837819+00:00,run.json,2026-08-20T10:14:47.481166+00:00,812.643347,812.643347,771.5602756430162,18.988798283971846,22.09427307301189,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,110,,79,1,1,False,"{""bash"":40,""canvas-canvas_list_account_users"":12,""emails-search_emails"":6,""filesystem-read_file"":2,""filesystem-search_files"":2,""terminal-run_command"":2,""filesystem-list_allowed_directories"":1,""emails-check_connection"":1,""canvas-canvas_health_check"":1,""filesystem-directory_tree"":1,""emails-get_emails"":1,""emails-read_email"":1,""emails-download_attachment"":1,""local-python-execute"":1,""canvas-canvas_get_user_profile"":1,""canvas-canvas_get_dashboard"":1,""canvas-canvas_list_courses"":1,""canvas-canvas_get_account"":1,""terminal-show_security_rules"":1,""read"":1,""canvas-canvas_list_account_courses"":1}",100,True,100,100,46,54,100,0,46,46,0,"{""IncompleteRead"":10,""SSLEOFError"":20,""downstream_disconnected"":16}","{""200"":54,""502"":46}",53,47,0,2961058,29258,2990316,2903168,False,partial_or_missing_provider_usage,54,46,done,,fail,artifact_validation.end,2026-08-20T10:14:49.535444+00:00,0,0,,,,0,100,100,46,54,2961058,partial_or_missing_retained_provider_usage,29258,False,2990316
21,canvas-art-manager,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,no_pass,valid,max_steps,model_request_budget,,,dsh-108-021-canvas-art-manager-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/canvas-art-manager/dsh-108-021-canvas-art-manager-a1,2026-08-20T18:04:14.200970+00:00,run.json,2026-08-20T18:22:39.270052+00:00,1105.069082,1105.069082,1065.1845073630102,17.919923349050805,21.964651287938977,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,110,node_fetch_undici,76,0,0,False,"{""bash"":31,""canvas-canvas_list_account_users"":12,""local-python-execute"":4,""emails-get_emails"":3,""canvas-canvas_get_course"":3,""canvas-canvas_list_files"":3,""emails-search_emails"":2,""canvas-canvas_list_folders"":2,""emails-check_connection"":1,""canvas-canvas_health_check"":1,""filesystem-list_allowed_directories"":1,""canvas-canvas_get_user_profile"":1,""filesystem-directory_tree"":1,""filesystem-read_file"":1,""emails-read_email"":1,""emails-download_attachment"":1,""read"":1,""emails-get_folders"":1,""canvas-canvas_list_account_courses"":1,""canvas-canvas_get_account"":1,""todo_write"":1,""canvas-canvas_create_course"":1,""canvas-canvas_upload_file_from_path"":1,""canvas-canvas_get_file"":1}",100,True,100,100,51,49,100,0,51,0,0,"{""ECONNRESET"":24,""UND_ERR_SOCKET"":27}","{""200"":62}",35,27,38,3796573,34145,3830718,3760896,False,partial_or_missing_provider_usage,49,51,done,,fail,artifact_validation.end,2026-08-20T18:22:41.564993+00:00,0,0,,,,0,100,100,51,49,3796573,partial_or_missing_retained_provider_usage,34145,False,3830718
21,canvas-art-manager,dsh,toolathlon-dsh-new-key-recovery-48-v1,complete,True,True,True,no_pass,valid,max_steps,model_request_budget,,,dsh-newkey48-021-canvas-art-manager-a1,1,toolathlon-dsh-new-key-recovery-48-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-new-key-recovery-48-v1/runs/dsh/canvas-art-manager/dsh-newkey48-021-canvas-art-manager-a1,2026-08-26T04:00:34.914444+00:00,run.json,2026-08-26T04:27:35.844617+00:00,1620.930173,1620.930173,1581.331618303986,18.567178683995735,21.0313760120182,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,110,node_fetch_undici,128,1,1,False,"{""bash"":44,""emails-get_emails"":21,""canvas-canvas_list_account_users"":12,""emails-check_connection"":7,""emails-get_folders"":4,""local-python-execute"":4,""emails-search_emails"":3,""canvas-canvas_create_course"":3,""canvas-canvas_delete_course"":3,""emails-get_mailbox_stats"":2,""emails-get_unread_count"":2,""emails-get_drafts"":2,""canvas-canvas_get_course"":2,""filesystem-list_allowed_directories"":1,""canvas-canvas_get_user_profile"":1,""filesystem-directory_tree"":1,""filesystem-read_file"":1,""glob"":1,""emails-export_emails"":1,""canvas-canvas_get_dashboard"":1,""canvas-canvas_health_check"":1,""canvas-canvas_list_courses"":1,""canvas-canvas_get_account"":1,""canvas-canvas_list_sub_accounts"":1,""create_goal"":1,""canvas-canvas_enroll_user"":1,""canvas-canvas_create_announcement"":1,""canvas-canvas_update_course"":1,""canvas-canvas_upload_file_from_path"":1,""canvas-canvas_list_files"":1,""canvas-canvas_list_account_courses"":1,""todo_write"":1}",100,True,100,100,0,100,100,0,0,0,0,{},"{""200"":100}",86,14,0,6099093,31374,6130467,6019456,True,all_completed_responses_reported,100,0,done,,fail,artifact_validation.end,2026-08-26T04:27:37.819147+00:00,0,0,,,,0,100,100,0,100,6099093,all_retained_completed_responses_reported,31374,True,6130467
21,canvas-art-manager,dsh,toolathlon-dsh-recovery-12-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-recovery12-021-canvas-art-manager-a1,1,toolathlon-dsh-recovery-12-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-recovery-12-v1/runs/dsh/canvas-art-manager/dsh-recovery12-021-canvas-art-manager-a1,2026-08-27T15:35:11.289471+00:00,run.json,2026-08-27T15:36:53.124948+00:00,101.835477,101.835477,62.544389609014615,19.65266685601091,19.638420534974472,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,110,node_fetch_undici,0,0,0,False,{},100,False,6,6,6,0,6,0,6,0,0,"{""ECONNRESET"":6}",{},0,0,6,,,,,False,partial_or_missing_provider_usage,0,6,done,,fail,artifact_validation.end,2026-08-27T15:36:54.042806+00:00,0,0,,,,0,6,6,6,0,,partial_or_missing_retained_provider_usage,,False,
22,canvas-art-quiz,dsh,toolathlon-dsh-108-keepalive-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-108-022-canvas-art-quiz-a1,1,toolathlon-dsh-108-keepalive-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-keepalive-v1/runs/dsh/canvas-art-quiz/dsh-108-022-canvas-art-quiz-a1,2026-08-20T10:15:19.352907+00:00,run.json,2026-08-20T10:23:28.154407+00:00,488.8015,488.8015,460.9494979910087,7.003238922916353,20.84876308607494,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,2700,R2,85,,45,4,0,False,"{""bash"":15,""canvas-canvas_create_quiz_question"":5,""canvas-canvas_create_quiz"":4,""canvas-canvas_list_quiz_questions"":4,""canvas-canvas_get_quiz"":3,""canvas-canvas_start_quiz_attempt"":2,""canvas-canvas_submit_quiz_answers"":2,""canvas-canvas_get_submission"":2,""canvas-canvas_health_check"":1,""canvas-canvas_get_user_profile"":1,""canvas-canvas_list_courses"":1,""filesystem-directory_tree"":1,""terminal-run_command"":1,""canvas-canvas_delete_quiz_question"":1,""canvas-canvas_delete_quiz"":1,""canvas-canvas_list_quizzes"":1}",100,False,61,61,27,34,61,0,27,27,0,"{""IncompleteRead"":7,""SSLEOFError"":14,""downstream_disconnected"":6}","{""200"":34,""502"":27}",33,28,0,1362078,20846,1382924,1320832,False,partial_or_missing_provider_usage,34,27,done,,pass,artifact_validation.end,2026-08-20T10:23:29.778577+00:00,0,0,,,,0,61,61,27,34,1362078,partial_or_missing_retained_provider_usage,20846,False,1382924
22,canvas-art-quiz,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-108-022-canvas-art-quiz-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/canvas-art-quiz/dsh-108-022-canvas-art-quiz-a1,2026-08-20T18:23:10.829487+00:00,run.json,2026-08-20T18:24:36.179955+00:00,85.350468,85.350468,58.71282539796084,7.015484414063394,19.62215818797577,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,2700,R2,85,node_fetch_undici,13,3,0,False,"{""canvas-canvas_create_quiz_question"":4,""canvas-canvas_create_quiz"":2,""canvas-canvas_health_check"":1,""canvas-canvas_get_user_profile"":1,""canvas-canvas_get_dashboard"":1,""canvas-canvas_list_courses"":1,""canvas-canvas_get_dashboard_cards"":1,""canvas-canvas_get_quiz"":1,""canvas-canvas_list_quiz_questions"":1}",100,False,10,10,3,7,10,0,3,0,0,"{""ECONNRESET"":1,""UND_ERR_SOCKET"":2}","{""200"":7}",5,2,3,157863,3190,161053,139520,False,partial_or_missing_provider_usage,7,3,done,,pass,artifact_validation.end,2026-08-20T18:24:37.147200+00:00,0,0,,,,0,10,10,3,7,157863,partial_or_missing_retained_provider_usage,3190,False,161053
23,canvas-do-quiz,dsh,toolathlon-dsh-108-keepalive-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-108-023-canvas-do-quiz-a1,1,toolathlon-dsh-108-keepalive-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-keepalive-v1/runs/dsh/canvas-do-quiz/dsh-108-023-canvas-do-quiz-a1,2026-08-20T10:25:06.098516+00:00,run.json,2026-08-20T10:29:17.192808+00:00,251.094292,251.094292,207.20690598303918,23.53805693204049,20.349329084920328,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,3600,R3,79,,61,1,0,False,"{""canvas-canvas_list_quizzes"":14,""canvas-canvas_get_quiz"":14,""canvas-canvas_start_quiz_attempt"":14,""canvas-canvas_list_quiz_questions"":14,""memory-read_graph"":1,""canvas-canvas_health_check"":1,""canvas-canvas_list_courses"":1,""canvas-canvas_get_dashboard_cards"":1,""todo_write"":1}",100,False,17,17,10,7,17,0,10,10,0,"{""IncompleteRead"":4,""SSLEOFError"":4,""downstream_disconnected"":2}","{""200"":7,""502"":10}",7,10,0,242906,6268,249174,202112,False,partial_or_missing_provider_usage,7,10,done,,fail,artifact_validation.end,2026-08-20T10:29:18.645984+00:00,0,0,,,,0,17,17,10,7,242906,partial_or_missing_retained_provider_usage,6268,False,249174
23,canvas-do-quiz,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,pass,valid,crashed,product_error,,,dsh-108-023-canvas-do-quiz-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/canvas-do-quiz/dsh-108-023-canvas-do-quiz-a1,2026-08-20T18:26:17.285831+00:00,run.json,2026-08-20T18:32:37.075363+00:00,379.789532,379.789532,346.07537083898205,13.269457157002762,20.444704004015193,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,3600,R3,79,node_fetch_undici,93,3,0,False,"{""canvas-canvas_start_quiz_attempt"":28,""canvas-canvas_get_quiz"":15,""canvas-canvas_list_quiz_questions"":15,""canvas-canvas_list_quizzes"":14,""canvas-canvas_submit_quiz_answers"":14,""canvas-canvas_get_upcoming_assignments"":2,""memory-read_graph"":1,""canvas-canvas_health_check"":1,""canvas-canvas_get_dashboard"":1,""canvas-canvas_list_courses"":1,""canvas-canvas_get_user_grades"":1}",100,False,22,22,12,10,22,0,12,0,0,"{""ECONNRESET"":3,""UND_ERR_SOCKET"":9}","{""200"":18}",6,12,4,542333,14940,557273,495744,False,partial_or_missing_provider_usage,10,12,done,,pass,artifact_validation.end,2026-08-20T18:32:38.383386+00:00,0,0,,,,0,22,22,12,10,542333,partial_or_missing_retained_provider_usage,14940,False,557273
24,canvas-list-test,dsh,toolathlon-dsh-108-keepalive-v1,complete,True,True,True,no_pass,infra_invalid,crashed,adapter_error,,,dsh-108-024-canvas-list-test-a1,1,toolathlon-dsh-108-keepalive-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-keepalive-v1/runs/dsh/canvas-list-test/dsh-108-024-canvas-list-test-a1,2026-08-20T10:32:08.410410+00:00,run.json,2026-08-20T10:33:07.298160+00:00,58.88775,58.88775,33.2969703739509,7.2172372500645,18.3735423759846,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,80,,0,0,0,False,{},100,False,6,6,2,4,6,0,2,2,0,"{""SSLEOFError"":1,""downstream_disconnected"":1}","{""200"":4,""502"":2}",3,3,0,82612,2282,84894,55424,False,partial_or_missing_provider_usage,4,2,done,,fail,artifact_validation.end,2026-08-20T10:33:08.140251+00:00,0,0,,,,0,6,6,2,4,82612,partial_or_missing_retained_provider_usage,2282,False,84894
24,canvas-list-test,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,no_pass,valid,completed,completed_but_no_pass,,,dsh-108-024-canvas-list-test-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/canvas-list-test/dsh-108-024-canvas-list-test-a1,2026-08-20T18:35:21.148170+00:00,run.json,2026-08-20T18:47:12.067286+00:00,710.919116,710.919116,683.316249630996,6.248676041024737,21.354190327979268,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,80,node_fetch_undici,93,4,0,False,"{""bash"":29,""canvas-canvas_list_assignments"":14,""canvas-canvas_list_quizzes"":14,""canvas-canvas_get_course"":4,""read"":3,""memory-search_nodes"":2,""write"":2,""memory-read_graph"":1,""canvas-canvas_get_user_profile"":1,""canvas-canvas_health_check"":1,""canvas-canvas_list_courses"":1,""canvas-canvas_get_dashboard_cards"":1,""canvas-canvas_get_upcoming_assignments"":1,""canvas-canvas_list_account_courses"":1,""canvas-canvas_get_user_grades"":1,""canvas-canvas_get_course_grades"":1,""canvas-canvas_get_account"":1,""canvas-canvas_get_syllabus"":1,""canvas-canvas_list_pages"":1,""canvas-canvas_list_folders"":1,""canvas-canvas_get_quiz"":1,""canvas-canvas_get_assignment"":1,""canvas-canvas_list_assignment_groups"":1,""canvas-canvas_list_modules"":1,""canvas-canvas_list_calendar_events"":1,""canvas-canvas_list_notifications"":1,""canvas-canvas_list_announcements"":1,""canvas-canvas_list_discussion_topics"":1,""canvas-canvas_list_conversations"":1,""canvas-canvas_list_files"":1,""local-python-execute"":1,""local-claim_done"":1}",100,False,85,85,39,46,85,0,39,0,0,"{""ECONNRESET"":19,""UND_ERR_SOCKET"":19,""downstream_disconnected"":1}","{""200"":51}",29,22,34,3204829,29063,3233892,3149952,False,partial_or_missing_provider_usage,47,38,done,,fail,artifact_validation.end,2026-08-20T18:47:13.875042+00:00,0,0,,,,0,85,85,38,47,3204829,partial_or_missing_retained_provider_usage,29063,False,3233892
24,canvas-list-test,dsh,toolathlon-dsh-new-key-recovery-48-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-newkey48-024-canvas-list-test-a1,1,toolathlon-dsh-new-key-recovery-48-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-new-key-recovery-48-v1/runs/dsh/canvas-list-test/dsh-newkey48-024-canvas-list-test-a1,2026-08-26T04:29:41.250104+00:00,run.json,2026-08-26T04:56:42.328714+00:00,1621.07861,1621.07861,1591.7762677719875,6.355903083021985,22.946439144990563,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,80,node_fetch_undici,187,8,0,False,"{""bash"":69,""canvas-canvas_get_submission"":17,""canvas-canvas_list_assignments"":14,""canvas-canvas_list_quizzes"":14,""canvas-canvas_get_syllabus"":14,""canvas-canvas_list_modules"":14,""canvas-canvas_get_quiz"":11,""canvas-canvas_list_files"":4,""read"":3,""write"":2,""memory-read_graph"":1,""canvas-canvas_get_user_profile"":1,""canvas-canvas_list_courses"":1,""canvas-canvas_get_course"":1,""canvas-canvas_list_pages"":1,""canvas-canvas_get_account_reports"":1,""memory-search_nodes"":1,""canvas-canvas_get_dashboard_cards"":1,""canvas-canvas_list_account_courses"":1,""canvas-canvas_list_assignment_groups"":1,""canvas-canvas_get_course_grades"":1,""canvas-canvas_get_dashboard"":1,""canvas-canvas_list_announcements"":1,""canvas-canvas_list_discussion_topics"":1,""canvas-canvas_list_calendar_events"":1,""canvas-canvas_get_account"":1,""canvas-canvas_list_sub_accounts"":1,""canvas-canvas_get_upcoming_assignments"":1,""canvas-canvas_get_user_grades"":1,""canvas-canvas_health_check"":1,""canvas-canvas_list_notifications"":1,""canvas-canvas_list_conversations"":1,""canvas-canvas_list_rubrics"":1,""canvas-canvas_get_discussion_topic"":1,""local-claim_done"":1}",100,False,87,87,6,81,87,0,6,0,0,"{""downstream_disconnected"":6}","{""200"":87}",71,16,0,9874608,61830,9936438,9747840,True,all_completed_responses_reported,87,0,done,,pass,artifact_validation.end,2026-08-26T04:56:45.409181+00:00,0,0,,,,0,87,87,0,87,9874608,all_retained_completed_responses_reported,61830,True,9936438
25,canvas-new-students-notification,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-108-025-canvas-new-students-notification-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/canvas-new-students-notification/dsh-108-025-canvas-new-students-notification-a1,2026-08-20T18:47:56.882480+00:00,run.json,2026-08-20T18:51:26.194988+00:00,209.312508,209.312508,170.82995779707562,18.466471876949072,20.016078325975315,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,84,node_fetch_undici,56,0,0,False,"{""canvas-canvas_list_account_users"":15,""canvas-canvas_enroll_user"":14,""canvas-canvas_create_conversation"":14,""canvas-canvas_get_course_grades"":2,""filesystem-list_allowed_directories"":1,""canvas-canvas_health_check"":1,""filesystem-directory_tree"":1,""canvas-canvas_list_courses"":1,""filesystem-read_file"":1,""canvas-canvas_get_account"":1,""canvas-canvas_list_account_courses"":1,""canvas-canvas_get_course"":1,""canvas-canvas_list_assignments"":1,""terminal-run_command"":1,""local-claim_done"":1}",100,False,25,25,11,14,25,0,11,0,0,"{""ECONNRESET"":6,""UND_ERR_SOCKET"":5}","{""200"":15}",10,5,10,630585,8799,639384,564736,False,partial_or_missing_provider_usage,14,11,done,,pass,artifact_validation.end,2026-08-20T18:51:27.435000+00:00,0,0,,,,0,25,25,11,14,630585,partial_or_missing_retained_provider_usage,8799,False,639384
26,canvas-submit-late-work,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-108-026-canvas-submit-late-work-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/canvas-submit-late-work/dsh-108-026-canvas-submit-late-work-a1,2026-08-20T18:52:08.142739+00:00,run.json,2026-08-20T18:55:55.932151+00:00,227.789412,227.789412,199.16510134900454,7.922595871961676,20.70171477903378,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,117,node_fetch_undici,30,0,0,False,"{""local-python-execute"":8,""emails-get_emails"":2,""canvas-canvas_submit_assignment_with_file"":2,""canvas-canvas_get_submission"":2,""memory-read_graph"":1,""filesystem-list_allowed_directories"":1,""canvas-canvas_health_check"":1,""canvas-canvas_get_user_profile"":1,""filesystem-directory_tree"":1,""canvas-canvas_list_courses"":1,""canvas-canvas_list_assignments"":1,""filesystem-read_multiple_files"":1,""filesystem-read_file"":1,""emails-get_folders"":1,""emails-get_mailbox_stats"":1,""canvas-canvas_list_announcements"":1,""canvas-canvas_list_conversations"":1,""canvas-canvas_list_notifications"":1,""bash"":1,""emails-send_email"":1}",100,False,26,26,15,11,26,0,15,0,0,"{""ECONNRESET"":5,""UND_ERR_SOCKET"":5,""downstream_disconnected"":5}","{""200"":17}",8,9,9,714238,11418,725656,671360,False,partial_or_missing_provider_usage,16,10,done,,pass,artifact_validation.end,2026-08-20T18:55:57.215835+00:00,0,0,,,,0,26,26,10,16,714238,partial_or_missing_retained_provider_usage,11418,False,725656
